LECROYWS3034z,45662,Waveform
Segments,1,SegmentSize,40002
Segment,TrigTime,TimeSinceSegment1
#1,25-Oct-2019 23:10:43,0                 
Time,Ampl
-8.321364e-006,-1.60017
-8.321114e-006,-1.6035
-8.320864e-006,-1.60017
-8.320614e-006,-1.6035
-8.320364e-006,-1.60017
-8.320114e-006,-1.6035
-8.319864e-006,-1.6035
-8.319614e-006,-1.6035
-8.319364e-006,-1.60017
-8.319114e-006,-1.6035
-8.318864e-006,-1.60017
-8.318614e-006,-1.60017
-8.318364e-006,-1.6035
-8.318114e-006,-1.6035
-8.317864e-006,-1.60017
-8.317614e-006,-1.60017
-8.317364e-006,-1.6035
-8.317114e-006,-1.6035
-8.316864e-006,-1.60017
-8.316614e-006,-1.60017
-8.316364e-006,-1.60017
-8.316114e-006,-1.6035
-8.315864e-006,-1.60017
-8.315614e-006,-1.60017
-8.315364e-006,-1.6035
-8.315114e-006,-1.6035
-8.314864e-006,-1.6035
-8.314614e-006,-1.6035
-8.314364e-006,-1.6035
-8.314114e-006,-1.6035
-8.313864e-006,-1.6035
-8.313614e-006,-1.6035
-8.313364e-006,-1.6035
-8.313114e-006,-1.6035
-8.312864e-006,-1.6035
-8.312614e-006,-1.60017
-8.312364e-006,-1.6035
-8.312114e-006,-1.6035
-8.311864e-006,-1.6035
-8.311614e-006,-1.6035
-8.311364e-006,-1.6035
-8.311114e-006,-1.6035
-8.310864e-006,-1.6035
-8.310614e-006,-1.6035
-8.310364e-006,-1.6035
-8.310114e-006,-1.6035
-8.309864e-006,-1.6035
-8.309614e-006,-1.6035
-8.309364e-006,-1.6035
-8.309114e-006,-1.6035
-8.308864e-006,-1.6035
-8.308614e-006,-1.60017
-8.308364e-006,-1.6035
-8.308114e-006,-1.6035
-8.307864e-006,-1.6035
-8.307614e-006,-1.60017
-8.307364e-006,-1.6035
-8.307114e-006,-1.6035
-8.306864e-006,-1.6035
-8.306614e-006,-1.6035
-8.306364e-006,-1.6035
-8.306114e-006,-1.6035
-8.305864e-006,-1.6035
-8.305614e-006,-1.6035
-8.305364e-006,-1.6035
-8.305114e-006,-1.6035
-8.304864e-006,-1.6035
-8.304614e-006,-1.6035
-8.304364e-006,-1.6035
-8.304114e-006,-1.6035
-8.303864e-006,-1.6035
-8.303614e-006,-1.6035
-8.303364e-006,-1.6035
-8.303114e-006,-1.6035
-8.302864e-006,-1.6035
-8.302614e-006,-1.6035
-8.302364e-006,-1.6035
-8.302114e-006,-1.6035
-8.301864e-006,-1.6035
-8.301614e-006,-1.6035
-8.301364e-006,-1.6035
-8.301114e-006,-1.6035
-8.300864e-006,-1.6035
-8.300614e-006,-1.6035
-8.300364e-006,-1.6035
-8.300114e-006,-1.6035
-8.299864e-006,-1.60017
-8.299614e-006,-1.6035
-8.299364e-006,-1.6035
-8.299114e-006,-1.6035
-8.298864e-006,-1.6035
-8.298614e-006,-1.6035
-8.298364e-006,-1.6035
-8.298114e-006,-1.6035
-8.297864e-006,-1.6035
-8.297614e-006,-1.6035
-8.297364e-006,-1.60017
-8.297114e-006,-1.6035
-8.296864e-006,-1.6035
-8.296614e-006,-1.6035
-8.296364e-006,-1.60017
-8.296114e-006,-1.6035
-8.295864e-006,-1.6035
-8.295614e-006,-1.6035
-8.295364e-006,-1.6035
-8.295114e-006,-1.6035
-8.294864e-006,-1.6035
-8.294614e-006,-1.6035
-8.294364e-006,-1.6035
-8.294114e-006,-1.6035
-8.293864e-006,-1.6035
-8.293614e-006,-1.6035
-8.293364e-006,-1.6035
-8.293114e-006,-1.6035
-8.292864e-006,-1.6035
-8.292614e-006,-1.6035
-8.292364e-006,-1.6035
-8.292114e-006,-1.6035
-8.291864e-006,-1.6035
-8.291614e-006,-1.6035
-8.291364e-006,-1.60017
-8.291114e-006,-1.6035
-8.290864e-006,-1.6035
-8.290614e-006,-1.6035
-8.290364e-006,-1.6035
-8.290114e-006,-1.6035
-8.289864e-006,-1.6035
-8.289614e-006,-1.60017
-8.289364e-006,-1.6035
-8.289114e-006,-1.6035
-8.288864e-006,-1.6035
-8.288614e-006,-1.60017
-8.288364e-006,-1.6035
-8.288114e-006,-1.6035
-8.287864e-006,-1.6035
-8.287614e-006,-1.6035
-8.287364e-006,-1.6035
-8.287114e-006,-1.6035
-8.286864e-006,-1.6035
-8.286614e-006,-1.6035
-8.286364e-006,-1.6035
-8.286114e-006,-1.6035
-8.285864e-006,-1.60017
-8.285614e-006,-1.6035
-8.285364e-006,-1.60017
-8.285114e-006,-1.6035
-8.284864e-006,-1.60017
-8.284614e-006,-1.6035
-8.284364e-006,-1.60017
-8.284114e-006,-1.6035
-8.283864e-006,-1.6035
-8.283614e-006,-1.6035
-8.283364e-006,-1.60017
-8.283114e-006,-1.6035
-8.282864e-006,-1.6035
-8.282614e-006,-1.6035
-8.282364e-006,-1.60017
-8.282114e-006,-1.6035
-8.281864e-006,-1.6035
-8.281614e-006,-1.6035
-8.281364e-006,-1.60017
-8.281114e-006,-1.6035
-8.280864e-006,-1.6035
-8.280614e-006,-1.6035
-8.280364e-006,-1.60017
-8.280114e-006,-1.6035
-8.279864e-006,-1.6035
-8.279614e-006,-1.6035
-8.279364e-006,-1.60017
-8.279114e-006,-1.6035
-8.278864e-006,-1.6035
-8.278614e-006,-1.6035
-8.278364e-006,-1.6035
-8.278114e-006,-1.6035
-8.277864e-006,-1.6035
-8.277614e-006,-1.6035
-8.277364e-006,-1.6035
-8.277114e-006,-1.6035
-8.276864e-006,-1.6035
-8.276614e-006,-1.6035
-8.276364e-006,-1.6035
-8.276114e-006,-1.6035
-8.275864e-006,-1.6035
-8.275614e-006,-1.6035
-8.275364e-006,-1.6035
-8.275114e-006,-1.6035
-8.274864e-006,-1.6035
-8.274614e-006,-1.60017
-8.274364e-006,-1.60017
-8.274114e-006,-1.6035
-8.273864e-006,-1.6035
-8.273614e-006,-1.6035
-8.273364e-006,-1.60017
-8.273114e-006,-1.6035
-8.272864e-006,-1.6035
-8.272614e-006,-1.6035
-8.272364e-006,-1.60017
-8.272114e-006,-1.6035
-8.271864e-006,-1.6035
-8.271614e-006,-1.6035
-8.271364e-006,-1.60017
-8.271114e-006,-1.6035
-8.270864e-006,-1.6035
-8.270614e-006,-1.6035
-8.270364e-006,-1.60017
-8.270114e-006,-1.6035
-8.269864e-006,-1.6035
-8.269614e-006,-1.6035
-8.269364e-006,-1.6035
-8.269114e-006,-1.6035
-8.268864e-006,-1.6035
-8.268614e-006,-1.6035
-8.268364e-006,-1.6035
-8.268114e-006,-1.6035
-8.267864e-006,-1.6035
-8.267614e-006,-1.6035
-8.267364e-006,-1.6035
-8.267114e-006,-1.6035
-8.266864e-006,-1.60017
-8.266614e-006,-1.6035
-8.266364e-006,-1.6035
-8.266114e-006,-1.6035
-8.265864e-006,-1.60017
-8.265614e-006,-1.6035
-8.265364e-006,-1.6035
-8.265114e-006,-1.6035
-8.264864e-006,-1.6035
-8.264614e-006,-1.6035
-8.264364e-006,-1.6035
-8.264114e-006,-1.6035
-8.263864e-006,-1.6035
-8.263614e-006,-1.6035
-8.263364e-006,-1.6035
-8.263114e-006,-1.6035
-8.262864e-006,-1.6035
-8.262614e-006,-1.60017
-8.262364e-006,-1.6035
-8.262114e-006,-1.6035
-8.261864e-006,-1.6035
-8.261614e-006,-1.60017
-8.261364e-006,-1.6035
-8.261114e-006,-1.6035
-8.260864e-006,-1.6035
-8.260614e-006,-1.60017
-8.260364e-006,-1.6035
-8.260114e-006,-1.6035
-8.259864e-006,-1.6035
-8.259614e-006,-1.6035
-8.259364e-006,-1.6035
-8.259114e-006,-1.6035
-8.258864e-006,-1.6035
-8.258614e-006,-1.6035
-8.258364e-006,-1.6035
-8.258114e-006,-1.6035
-8.257864e-006,-1.6035
-8.257614e-006,-1.6035
-8.257364e-006,-1.6035
-8.257114e-006,-1.6035
-8.256864e-006,-1.6035
-8.256614e-006,-1.6035
-8.256364e-006,-1.6035
-8.256114e-006,-1.6035
-8.255864e-006,-1.6035
-8.255614e-006,-1.60017
-8.255364e-006,-1.6035
-8.255114e-006,-1.6035
-8.254864e-006,-1.6035
-8.254614e-006,-1.6035
-8.254364e-006,-1.6035
-8.254114e-006,-1.6035
-8.253864e-006,-1.6035
-8.253614e-006,-1.6035
-8.253364e-006,-1.6035
-8.253114e-006,-1.6035
-8.252864e-006,-1.6035
-8.252614e-006,-1.6035
-8.252364e-006,-1.6035
-8.252114e-006,-1.6035
-8.251864e-006,-1.6035
-8.251614e-006,-1.6035
-8.251364e-006,-1.60017
-8.251114e-006,-1.6035
-8.250864e-006,-1.6035
-8.250614e-006,-1.6035
-8.250364e-006,-1.60017
-8.250114e-006,-1.6035
-8.249864e-006,-1.6035
-8.249614e-006,-1.6035
-8.249364e-006,-1.6035
-8.249114e-006,-1.6035
-8.248864e-006,-1.6035
-8.248614e-006,-1.60017
-8.248364e-006,-1.6035
-8.248114e-006,-1.6035
-8.247864e-006,-1.6035
-8.247614e-006,-1.6035
-8.247364e-006,-1.60017
-8.247114e-006,-1.6035
-8.246864e-006,-1.6035
-8.246614e-006,-1.6035
-8.246364e-006,-1.60017
-8.246114e-006,-1.6035
-8.245864e-006,-1.6035
-8.245614e-006,-1.60017
-8.245364e-006,-1.60017
-8.245114e-006,-1.6035
-8.244864e-006,-1.6035
-8.244614e-006,-1.60017
-8.244364e-006,-1.6035
-8.244114e-006,-1.6035
-8.243864e-006,-1.6035
-8.243614e-006,-1.6035
-8.243364e-006,-1.6035
-8.243114e-006,-1.6035
-8.242864e-006,-1.6035
-8.242614e-006,-1.6035
-8.242364e-006,-1.6035
-8.242114e-006,-1.6035
-8.241864e-006,-1.6035
-8.241614e-006,-1.6035
-8.241364e-006,-1.6035
-8.241114e-006,-1.6035
-8.240864e-006,-1.6035
-8.240614e-006,-1.6035
-8.240364e-006,-1.60017
-8.240114e-006,-1.6035
-8.239864e-006,-1.60017
-8.239614e-006,-1.6035
-8.239364e-006,-1.60017
-8.239114e-006,-1.6035
-8.238864e-006,-1.60017
-8.238614e-006,-1.6035
-8.238364e-006,-1.6035
-8.238114e-006,-1.6035
-8.237864e-006,-1.6035
-8.237614e-006,-1.6035
-8.237364e-006,-1.6035
-8.237114e-006,-1.6035
-8.236864e-006,-1.6035
-8.236614e-006,-1.6035
-8.236364e-006,-1.6035
-8.236114e-006,-1.6035
-8.235864e-006,-1.6035
-8.235614e-006,-1.6035
-8.235364e-006,-1.6035
-8.235114e-006,-1.6035
-8.234864e-006,-1.6035
-8.234614e-006,-1.6035
-8.234364e-006,-1.6035
-8.234114e-006,-1.6035
-8.233864e-006,-1.6035
-8.233614e-006,-1.6035
-8.233364e-006,-1.60017
-8.233114e-006,-1.6035
-8.232864e-006,-1.6035
-8.232614e-006,-1.6035
-8.232364e-006,-1.60017
-8.232114e-006,-1.6035
-8.231864e-006,-1.6035
-8.231614e-006,-1.6035
-8.231364e-006,-1.60017
-8.231114e-006,-1.6035
-8.230864e-006,-1.6035
-8.230614e-006,-1.6035
-8.230364e-006,-1.60017
-8.230114e-006,-1.6035
-8.229864e-006,-1.6035
-8.229614e-006,-1.6035
-8.229364e-006,-1.6035
-8.229114e-006,-1.6035
-8.228864e-006,-1.6035
-8.228614e-006,-1.60017
-8.228364e-006,-1.6035
-8.228114e-006,-1.6035
-8.227864e-006,-1.6035
-8.227614e-006,-1.6035
-8.227364e-006,-1.6035
-8.227114e-006,-1.6035
-8.226864e-006,-1.6035
-8.226614e-006,-1.6035
-8.226364e-006,-1.6035
-8.226114e-006,-1.6035
-8.225864e-006,-1.60017
-8.225614e-006,-1.60017
-8.225364e-006,-1.60017
-8.225114e-006,-1.6035
-8.224864e-006,-1.60017
-8.224614e-006,-1.6035
-8.224364e-006,-1.60017
-8.224114e-006,-1.6035
-8.223864e-006,-1.60017
-8.223614e-006,-1.6035
-8.223364e-006,-1.6035
-8.223114e-006,-1.6035
-8.222864e-006,-1.6035
-8.222614e-006,-1.6035
-8.222364e-006,-1.6035
-8.222114e-006,-1.6035
-8.221864e-006,-1.6035
-8.221614e-006,-1.6035
-8.221364e-006,-1.6035
-8.221114e-006,-1.6035
-8.220864e-006,-1.6035
-8.220614e-006,-1.6035
-8.220364e-006,-1.6035
-8.220114e-006,-1.6035
-8.219864e-006,-1.6035
-8.219614e-006,-1.6035
-8.219364e-006,-1.6035
-8.219114e-006,-1.6035
-8.218864e-006,-1.6035
-8.218614e-006,-1.6035
-8.218364e-006,-1.6035
-8.218114e-006,-1.6035
-8.217864e-006,-1.6035
-8.217614e-006,-1.6035
-8.217364e-006,-1.6035
-8.217114e-006,-1.6035
-8.216864e-006,-1.6035
-8.216614e-006,-1.6035
-8.216364e-006,-1.6035
-8.216114e-006,-1.6035
-8.215864e-006,-1.6035
-8.215614e-006,-1.6035
-8.215364e-006,-1.60017
-8.215114e-006,-1.6035
-8.214864e-006,-1.6035
-8.214614e-006,-1.6035
-8.214364e-006,-1.60017
-8.214114e-006,-1.6035
-8.213864e-006,-1.6035
-8.213614e-006,-1.6035
-8.213364e-006,-1.60017
-8.213114e-006,-1.6035
-8.212864e-006,-1.6035
-8.212614e-006,-1.6035
-8.212364e-006,-1.60017
-8.212114e-006,-1.6035
-8.211864e-006,-1.6035
-8.211614e-006,-1.6035
-8.211364e-006,-1.60017
-8.211114e-006,-1.6035
-8.210864e-006,-1.6035
-8.210614e-006,-1.6035
-8.210364e-006,-1.60017
-8.210114e-006,-1.6035
-8.209864e-006,-1.6035
-8.209614e-006,-1.6035
-8.209364e-006,-1.60017
-8.209114e-006,-1.6035
-8.208864e-006,-1.6035
-8.208614e-006,-1.6035
-8.208364e-006,-1.60017
-8.208114e-006,-1.6035
-8.207864e-006,-1.6035
-8.207614e-006,-1.6035
-8.207364e-006,-1.60017
-8.207114e-006,-1.6035
-8.206864e-006,-1.6035
-8.206614e-006,-1.6035
-8.206364e-006,-1.60017
-8.206114e-006,-1.6035
-8.205864e-006,-1.6035
-8.205614e-006,-1.60017
-8.205364e-006,-1.60017
-8.205114e-006,-1.6035
-8.204864e-006,-1.6035
-8.204614e-006,-1.6035
-8.204364e-006,-1.60017
-8.204114e-006,-1.6035
-8.203864e-006,-1.6035
-8.203614e-006,-1.6035
-8.203364e-006,-1.60017
-8.203114e-006,-1.6035
-8.202864e-006,-1.6035
-8.202614e-006,-1.6035
-8.202364e-006,-1.6035
-8.202114e-006,-1.6035
-8.201864e-006,-1.6035
-8.201614e-006,-1.60017
-8.201364e-006,-1.6035
-8.201114e-006,-1.6035
-8.200864e-006,-1.6035
-8.200614e-006,-1.6035
-8.200364e-006,-1.60017
-8.200114e-006,-1.6035
-8.199864e-006,-1.6035
-8.199614e-006,-1.60017
-8.199364e-006,-1.6035
-8.199114e-006,-1.6035
-8.198864e-006,-1.6035
-8.198614e-006,-1.6035
-8.198364e-006,-1.6035
-8.198114e-006,-1.6035
-8.197864e-006,-1.6035
-8.197614e-006,-1.6035
-8.197364e-006,-1.6035
-8.197114e-006,-1.6035
-8.196864e-006,-1.6035
-8.196614e-006,-1.6035
-8.196364e-006,-1.6035
-8.196114e-006,-1.6035
-8.195864e-006,-1.6035
-8.195614e-006,-1.6035
-8.195364e-006,-1.6035
-8.195114e-006,-1.6035
-8.194864e-006,-1.6035
-8.194614e-006,-1.6035
-8.194364e-006,-1.6035
-8.194114e-006,-1.6035
-8.193864e-006,-1.6035
-8.193614e-006,-1.6035
-8.193364e-006,-1.6035
-8.193114e-006,-1.6035
-8.192864e-006,-1.6035
-8.192614e-006,-1.6035
-8.192364e-006,-1.6035
-8.192114e-006,-1.6035
-8.191864e-006,-1.6035
-8.191614e-006,-1.6035
-8.191364e-006,-1.6035
-8.191114e-006,-1.6035
-8.190864e-006,-1.6035
-8.190614e-006,-1.6035
-8.190364e-006,-1.6035
-8.190114e-006,-1.6035
-8.189864e-006,-1.6035
-8.189614e-006,-1.6035
-8.189364e-006,-1.6035
-8.189114e-006,-1.6035
-8.188864e-006,-1.6035
-8.188614e-006,-1.60017
-8.188364e-006,-1.6035
-8.188114e-006,-1.6035
-8.187864e-006,-1.6035
-8.187614e-006,-1.60017
-8.187364e-006,-1.6035
-8.187114e-006,-1.6035
-8.186864e-006,-1.6035
-8.186614e-006,-1.6035
-8.186364e-006,-1.6035
-8.186114e-006,-1.6035
-8.185864e-006,-1.6035
-8.185614e-006,-1.6035
-8.185364e-006,-1.6035
-8.185114e-006,-1.6035
-8.184864e-006,-1.6035
-8.184614e-006,-1.6035
-8.184364e-006,-1.6035
-8.184114e-006,-1.6035
-8.183864e-006,-1.6035
-8.183614e-006,-1.6035
-8.183364e-006,-1.60017
-8.183114e-006,-1.6035
-8.182864e-006,-1.6035
-8.182614e-006,-1.6035
-8.182364e-006,-1.60017
-8.182114e-006,-1.6035
-8.181864e-006,-1.6035
-8.181614e-006,-1.6035
-8.181364e-006,-1.60017
-8.181114e-006,-1.6035
-8.180864e-006,-1.6035
-8.180614e-006,-1.6035
-8.180364e-006,-1.60017
-8.180114e-006,-1.6035
-8.179864e-006,-1.6035
-8.179614e-006,-1.6035
-8.179364e-006,-1.60017
-8.179114e-006,-1.6035
-8.178864e-006,-1.6035
-8.178614e-006,-1.6035
-8.178364e-006,-1.6035
-8.178114e-006,-1.6035
-8.177864e-006,-1.6035
-8.177614e-006,-1.6035
-8.177364e-006,-1.6035
-8.177114e-006,-1.6035
-8.176864e-006,-1.6035
-8.176614e-006,-1.6035
-8.176364e-006,-1.6035
-8.176114e-006,-1.6035
-8.175864e-006,-1.60017
-8.175614e-006,-1.6035
-8.175364e-006,-1.6035
-8.175114e-006,-1.6035
-8.174864e-006,-1.60017
-8.174614e-006,-1.6035
-8.174364e-006,-1.6035
-8.174114e-006,-1.6035
-8.173864e-006,-1.60017
-8.173614e-006,-1.6035
-8.173364e-006,-1.6035
-8.173114e-006,-1.6035
-8.172864e-006,-1.60017
-8.172614e-006,-1.6035
-8.172364e-006,-1.6035
-8.172114e-006,-1.6035
-8.171864e-006,-1.60017
-8.171614e-006,-1.6035
-8.171364e-006,-1.6035
-8.171114e-006,-1.6035
-8.170864e-006,-1.6035
-8.170614e-006,-1.6035
-8.170364e-006,-1.60017
-8.170114e-006,-1.6035
-8.169864e-006,-1.6035
-8.169614e-006,-1.6035
-8.169364e-006,-1.60017
-8.169114e-006,-1.6035
-8.168864e-006,-1.6035
-8.168614e-006,-1.6035
-8.168364e-006,-1.6035
-8.168114e-006,-1.6035
-8.167864e-006,-1.6035
-8.167614e-006,-1.6035
-8.167364e-006,-1.6035
-8.167114e-006,-1.6035
-8.166864e-006,-1.6035
-8.166614e-006,-1.6035
-8.166364e-006,-1.6035
-8.166114e-006,-1.6035
-8.165864e-006,-1.6035
-8.165614e-006,-1.6035
-8.165364e-006,-1.6035
-8.165114e-006,-1.6035
-8.164864e-006,-1.6035
-8.164614e-006,-1.6035
-8.164364e-006,-1.6035
-8.164114e-006,-1.6035
-8.163864e-006,-1.6035
-8.163614e-006,-1.6035
-8.163364e-006,-1.6035
-8.163114e-006,-1.6035
-8.162864e-006,-1.6035
-8.162614e-006,-1.6035
-8.162364e-006,-1.6035
-8.162114e-006,-1.6035
-8.161864e-006,-1.6035
-8.161614e-006,-1.6035
-8.161364e-006,-1.6035
-8.161114e-006,-1.6035
-8.160864e-006,-1.6035
-8.160614e-006,-1.6035
-8.160364e-006,-1.60017
-8.160114e-006,-1.6035
-8.159864e-006,-1.6035
-8.159614e-006,-1.6035
-8.159364e-006,-1.60017
-8.159114e-006,-1.6035
-8.158864e-006,-1.6035
-8.158614e-006,-1.6035
-8.158364e-006,-1.60017
-8.158114e-006,-1.6035
-8.157864e-006,-1.6035
-8.157614e-006,-1.6035
-8.157364e-006,-1.60017
-8.157114e-006,-1.6035
-8.156864e-006,-1.6035
-8.156614e-006,-1.6035
-8.156364e-006,-1.6035
-8.156114e-006,-1.6035
-8.155864e-006,-1.6035
-8.155614e-006,-1.6035
-8.155364e-006,-1.6035
-8.155114e-006,-1.6035
-8.154864e-006,-1.6035
-8.154614e-006,-1.6035
-8.154364e-006,-1.6035
-8.154114e-006,-1.6035
-8.153864e-006,-1.6035
-8.153614e-006,-1.6035
-8.153364e-006,-1.60017
-8.153114e-006,-1.6035
-8.152864e-006,-1.6035
-8.152614e-006,-1.6035
-8.152364e-006,-1.60017
-8.152114e-006,-1.6035
-8.151864e-006,-1.6035
-8.151614e-006,-1.6035
-8.151364e-006,-1.60017
-8.151114e-006,-1.6035
-8.150864e-006,-1.6035
-8.150614e-006,-1.6035
-8.150364e-006,-1.6035
-8.150114e-006,-1.6035
-8.149864e-006,-1.6035
-8.149614e-006,-1.6035
-8.149364e-006,-1.60017
-8.149114e-006,-1.6035
-8.148864e-006,-1.6035
-8.148614e-006,-1.6035
-8.148364e-006,-1.60017
-8.148114e-006,-1.6035
-8.147864e-006,-1.6035
-8.147614e-006,-1.6035
-8.147364e-006,-1.60017
-8.147114e-006,-1.6035
-8.146864e-006,-1.6035
-8.146614e-006,-1.6035
-8.146364e-006,-1.60017
-8.146114e-006,-1.6035
-8.145864e-006,-1.6035
-8.145614e-006,-1.6035
-8.145364e-006,-1.60017
-8.145114e-006,-1.6035
-8.144864e-006,-1.6035
-8.144614e-006,-1.6035
-8.144364e-006,-1.60017
-8.144114e-006,-1.6035
-8.143864e-006,-1.6035
-8.143614e-006,-1.6035
-8.143364e-006,-1.60017
-8.143114e-006,-1.6035
-8.142864e-006,-1.6035
-8.142614e-006,-1.6035
-8.142364e-006,-1.6035
-8.142114e-006,-1.6035
-8.141864e-006,-1.6035
-8.141614e-006,-1.6035
-8.141364e-006,-1.6035
-8.141114e-006,-1.6035
-8.140864e-006,-1.6035
-8.140614e-006,-1.6035
-8.140364e-006,-1.6035
-8.140114e-006,-1.6035
-8.139864e-006,-1.6035
-8.139614e-006,-1.60017
-8.139364e-006,-1.6035
-8.139114e-006,-1.6035
-8.138864e-006,-1.6035
-8.138614e-006,-1.60017
-8.138364e-006,-1.6035
-8.138114e-006,-1.6035
-8.137864e-006,-1.6035
-8.137614e-006,-1.6035
-8.137364e-006,-1.6035
-8.137114e-006,-1.6035
-8.136864e-006,-1.6035
-8.136614e-006,-1.6035
-8.136364e-006,-1.6035
-8.136114e-006,-1.6035
-8.135864e-006,-1.6035
-8.135614e-006,-1.6035
-8.135364e-006,-1.6035
-8.135114e-006,-1.6035
-8.134864e-006,-1.6035
-8.134614e-006,-1.6035
-8.134364e-006,-1.6035
-8.134114e-006,-1.6035
-8.133864e-006,-1.6035
-8.133614e-006,-1.6035
-8.133364e-006,-1.6035
-8.133114e-006,-1.6035
-8.132864e-006,-1.6035
-8.132614e-006,-1.6035
-8.132364e-006,-1.6035
-8.132114e-006,-1.6035
-8.131864e-006,-1.60017
-8.131614e-006,-1.60017
-8.131364e-006,-1.60017
-8.131114e-006,-1.6035
-8.130864e-006,-1.60017
-8.130614e-006,-1.6035
-8.130364e-006,-1.60017
-8.130114e-006,-1.6035
-8.129864e-006,-1.60017
-8.129614e-006,-1.6035
-8.129364e-006,-1.60017
-8.129114e-006,-1.6035
-8.128864e-006,-1.60017
-8.128614e-006,-1.6035
-8.128364e-006,-1.60017
-8.128114e-006,-1.6035
-8.127864e-006,-1.60017
-8.127614e-006,-1.6035
-8.127364e-006,-1.60017
-8.127114e-006,-1.6035
-8.126864e-006,-1.60017
-8.126614e-006,-1.6035
-8.126364e-006,-1.60017
-8.126114e-006,-1.6035
-8.125864e-006,-1.6035
-8.125614e-006,-1.6035
-8.125364e-006,-1.60017
-8.125114e-006,-1.6035
-8.124864e-006,-1.6035
-8.124614e-006,-1.6035
-8.124364e-006,-1.6035
-8.124114e-006,-1.6035
-8.123864e-006,-1.6035
-8.123614e-006,-1.6035
-8.123364e-006,-1.6035
-8.123114e-006,-1.6035
-8.122864e-006,-1.6035
-8.122614e-006,-1.6035
-8.122364e-006,-1.6035
-8.122114e-006,-1.6035
-8.121864e-006,-1.6035
-8.121614e-006,-1.6035
-8.121364e-006,-1.6035
-8.121114e-006,-1.6035
-8.120864e-006,-1.6035
-8.120614e-006,-1.6035
-8.120364e-006,-1.6035
-8.120114e-006,-1.6035
-8.119864e-006,-1.6035
-8.119614e-006,-1.6035
-8.119364e-006,-1.6035
-8.119114e-006,-1.6035
-8.118864e-006,-1.6035
-8.118614e-006,-1.6035
-8.118364e-006,-1.6035
-8.118114e-006,-1.6035
-8.117864e-006,-1.6035
-8.117614e-006,-1.6035
-8.117364e-006,-1.6035
-8.117114e-006,-1.6035
-8.116864e-006,-1.6035
-8.116614e-006,-1.6035
-8.116364e-006,-1.6035
-8.116114e-006,-1.6035
-8.115864e-006,-1.6035
-8.115614e-006,-1.6035
-8.115364e-006,-1.6035
-8.115114e-006,-1.6035
-8.114864e-006,-1.6035
-8.114614e-006,-1.6035
-8.114364e-006,-1.6035
-8.114114e-006,-1.6035
-8.113864e-006,-1.6035
-8.113614e-006,-1.6035
-8.113364e-006,-1.6035
-8.113114e-006,-1.6035
-8.112864e-006,-1.6035
-8.112614e-006,-1.6035
-8.112364e-006,-1.6035
-8.112114e-006,-1.6035
-8.111864e-006,-1.6035
-8.111614e-006,-1.6035
-8.111364e-006,-1.6035
-8.111114e-006,-1.6035
-8.110864e-006,-1.6035
-8.110614e-006,-1.6035
-8.110364e-006,-1.6035
-8.110114e-006,-1.6035
